X;Y;Z;phi
110.49;61.75;-1.78;-0.8302
68.96;28.16;-7.59;-1.0120
32.32;113.45;-18.92;-1.0355
111.78;48.21;-20.82;0.1610
19.67;88.35;-19.84;1.1774
29.79;77.36;-22.74;1.2998
94.02;131.61;-47.03;-0.8614
112.09;18.30;-15.09;-0.1741
134.20;17.14;-14.18;-1.3458
40.89;45.05;-24.38;0.2898
16.61;64.68;-6.48;-0.2801
143.41;44.78;-16.38;-0.3266
23.16;114.48;-31.87;-1.2131
29.65;36.79;-49.02;0.8399
43.70;12.72;-47.04;0.3170
79.41;62.07;-32.41;0.0622
132.42;116.01;-26.89;-0.5821
114.08;127.58;-41.66;-0.2095
106.22;110.00;-40.53;-0.2445
26.28;83.68;-38.49;-1.4798
53.65;108.63;-10.97;0.9586
71.76;102.21;-11.44;-0.7024
22.11;35.15;-30.85;-0.6129
41.01;82.61;-41.38;1.1474
46.25;115.59;-44.45;0.5375
19.09;47.57;-45.64;2.1427
82.54;98.10;-30.44;0.6796
105.75;72.22;-47.72;1.8565
10.49;75.47;-33.32;0.8035
72.17;13.51;-1.92;-1.4137
117.33;99.93;-24.62;1.7090
112.20;129.85;-8.87;-1.1436
122.26;21.21;-43.54;-1.1631
67.24;54.92;-36.60;-0.3460
123.08;7.30;-2.67;0.1806
36.11;4.44;-30.82;-0.6649
54.12;148.45;-17.58;0.4187
26.45;74.02;-1.19;1.3127
70.12;53.33;-22.46;-0.1780
58.81;41.23;-34.73;-1.2593
36.14;147.00;-23.40;-1.4439
112.77;37.84;-47.27;-0.8916
47.08;108.86;-44.38;0.6327
40.92;42.56;-49.64;-1.5406
19.63;10.57;-5.79;-0.1018
65.82;102.49;-16.44;-1.6705
45.44;0.24;-35.08;0.7110
55.39;101.36;-38.94;-1.6613
35.40;37.56;-15.85;-1.7677
114.47;111.92;-4.02;-0.8044
139.50;115.46;-35.04;-1.9058
74.69;108.62;-33.92;0.1550
96.45;3.67;-7.29;1.2259
130.08;105.56;-5.33;-0.6853
149.82;148.52;-4.30;-0.4613
92.03;36.39;-35.34;-1.4378
133.47;41.14;-43.98;-3.8137
136.29;122.03;-28.00;-0.7340
118.72;24.06;-35.21;-0.5425
69.14;99.09;-5.81;-0.1617
12.17;113.25;-48.17;-1.8643
2.37;5.57;-18.31;-0.8303
71.58;83.06;-4.69;-0.1287
74.15;86.38;-1.17;0.8360
61.10;45.52;-17.49;0.1112
85.23;131.45;-2.50;-1.8407
82.82;24.41;-46.22;-0.6212
125.49;54.63;-32.04;0.0686
16.30;127.30;-49.56;-1.6199
33.78;28.60;-0.94;0.6164
118.95;123.21;-4.86;-0.4195
127.18;11.86;-48.60;-2.1527
149.22;73.38;-49.09;1.2665
130.94;11.30;-31.65;-0.4177
133.48;101.69;-37.07;-0.3257
47.15;118.59;-7.65;0.0589
60.25;127.48;-41.98;0.3626
40.21;147.19;-10.47;-0.1913
90.94;100.80;-22.28;2.6102
140.82;115.36;-31.13;-1.2907
51.70;75.86;-42.71;0.1377
83.55;136.91;-0.12;-0.9535
44.44;96.56;-19.10;0.6871
25.47;132.53;-28.03;-1.0884
29.28;35.32;-31.44;-2.1529
8.69;74.51;-4.71;-0.2619
142.39;109.47;-8.94;1.9107
60.43;30.41;-9.44;1.1937
125.12;31.70;-19.19;-0.3227
102.20;146.71;-5.60;-0.1397
28.79;65.19;-35.04;-0.6062
26.32;27.27;-14.81;-0.3034
121.80;49.72;-29.78;0.2018
39.71;59.61;-20.00;0.8102
136.99;93.46;-0.09;0.8622
21.01;138.45;-0.77;0.3168
101.66;147.99;-24.37;0.0298
122.17;97.75;-21.31;-1.5012
35.29;104.99;-5.13;0.1344
41.43;48.27;-0.72;-1.4447
144.68;128.57;-11.07;-0.7189
39.69;32.67;-46.74;0.7828
64.49;15.96;-33.87;-0.7093
64.88;145.99;-5.17;0.5423
37.96;129.62;-11.58;-3.0887
116.37;45.55;-12.89;-1.2144
115.78;101.28;-16.60;0.2950
56.75;70.05;-29.24;-1.2458
125.27;48.47;-29.84;-0.8683
31.96;43.02;-9.55;-0.8881
0.65;20.40;-35.31;0.4868
85.68;82.40;-15.76;0.2870
149.11;66.99;-13.69;1.9761
5.80;76.83;-7.77;1.4443
31.20;32.30;-34.01;-1.3555
77.84;140.79;-12.91;-0.9052
121.49;95.79;-44.68;0.1917
13.36;134.94;-43.10;0.7968
59.29;16.39;-29.13;-0.5631
112.06;93.43;-47.24;-1.0356
55.73;127.42;-2.62;0.1745
28.33;49.64;-4.91;-0.1192
29.32;29.27;-47.55;-0.3974
61.51;39.75;-8.08;1.1795
71.91;40.94;-24.56;-0.0492
129.27;67.08;-14.90;0.2992
96.34;48.89;-5.65;-0.3295
103.56;40.69;-21.15;1.3552
147.45;97.28;-44.18;-0.0198
61.78;7.95;-49.87;-0.2468
60.50;51.05;-25.15;-1.6266
138.50;103.46;-2.54;0.3171
36.88;26.38;-21.37;-0.0407
109.47;33.14;-31.35;2.3008
113.19;30.10;-48.45;-0.1336
14.67;0.14;-4.25;0.5877
70.23;71.07;-33.64;0.8447
30.08;5.84;-14.76;-0.8722
27.81;40.94;-15.29;-2.0756
69.57;149.22;-37.31;-0.4874
43.41;137.76;-46.81;-0.1203
119.41;32.26;-30.75;0.8482
136.14;46.50;-34.14;-1.1772
120.41;69.56;-14.99;-0.1606
39.90;126.66;-9.01;-0.3867
41.12;120.40;-38.88;2.3193
38.21;18.94;-23.59;-1.2504
20.26;18.67;-47.97;0.6373
141.57;62.51;-39.29;-0.2829
60.31;130.51;-11.91;0.7926
33.70;132.31;-10.33;-1.2166
127.00;16.10;-11.18;-0.2080
59.88;86.14;-42.88;1.1654
5.27;23.35;-22.45;0.1742
24.29;102.92;-28.86;1.7309
95.89;137.46;-0.43;-1.5493
117.44;68.22;-17.30;0.2715
31.64;12.46;-3.24;-0.6014
137.61;86.89;-42.73;0.2893
127.65;61.28;-27.46;-0.5644
127.26;121.63;-11.42;0.3450
34.15;51.05;-31.61;0.1960
7.58;131.23;-18.37;0.4491
130.11;41.06;-24.41;1.1419
45.87;23.63;-0.40;0.9181
92.84;45.97;-41.31;-0.4270
114.00;5.24;-3.23;1.1052
19.24;42.19;-29.92;0.6310
117.13;99.02;-26.60;2.0482
140.78;21.34;-23.57;0.1664
109.26;16.70;-36.73;1.0432
66.18;19.86;-1.82;0.3069
131.50;11.63;-4.43;-0.7600
79.12;131.20;-1.35;-1.3926
111.72;141.62;-0.15;0.0641
123.08;6.98;-16.51;-0.1611
112.40;114.01;-27.42;0.3908
43.18;110.57;-7.46;0.7731
17.68;149.54;-48.81;0.0325
35.75;52.18;-8.28;-1.2423
75.43;42.83;-25.14;-1.2509
75.79;67.96;-16.34;0.5822
87.40;128.49;-31.30;-1.4182
59.27;109.29;-31.57;-0.3352
118.03;70.74;-48.41;1.4188
136.97;36.68;-28.81;0.9458
37.01;109.05;-29.58;-0.3047
110.48;128.18;-38.76;-1.5858
101.70;59.99;-37.63;-0.9379
78.46;100.29;-20.79;0.7227
28.28;60.03;-34.11;0.1890
119.28;71.77;-8.49;0.7116
144.09;78.74;-44.43;0.8478
108.28;116.36;-21.12;-0.2055
137.68;146.63;-42.00;0.0750
147.63;66.65;-23.59;0.2177
52.81;51.35;-22.37;-0.6019
95.73;56.04;-17.89;0.9860
71.09;20.08;-28.63;-0.2182
147.99;44.54;-24.53;-0.6568
14.07;12.97;-40.95;-0.3109
61.86;64.18;-26.85;-1.4179
131.33;25.10;-31.35;2.2965
42.61;51.96;-16.69;-0.4422
118.17;119.04;-28.26;-0.3620
57.42;36.89;-11.03;0.5957
147.00;91.78;-28.70;-0.1085
132.53;135.18;-38.21;-1.4684
45.20;85.04;-36.32;0.9108
115.53;29.07;-47.74;1.2314
50.53;51.71;-23.00;-0.4964
90.95;88.56;-8.46;0.5523
98.77;75.99;-11.54;0.3154
124.44;22.29;-28.11;1.5547
3.67;67.02;-40.19;-0.4971
33.02;81.46;-6.83;-0.5090
106.79;40.10;-47.16;-0.8118
84.53;91.87;-30.04;-0.2893
74.34;10.52;-7.17;-1.1674
8.28;50.49;-30.34;-2.0635
52.24;120.64;-44.11;0.6078
129.77;38.89;-36.70;-1.0488
4.63;90.78;-20.00;0.6493
59.47;61.50;-42.40;0.9401
141.77;47.47;-17.25;0.1536
7.63;137.42;-28.09;1.5170
112.46;51.49;-33.28;0.0166
38.64;35.50;-37.95;-0.9842
129.99;136.40;-8.83;0.2634
111.91;111.89;-30.17;-0.3416
132.86;102.27;-13.08;-0.0906
32.39;7.43;-27.98;-1.0705
79.69;19.68;-45.41;0.2462
116.89;95.75;-27.97;0.1243
36.85;31.41;-24.62;-0.2534
34.61;33.85;-27.11;-0.5885
4.08;116.87;-9.19;2.0117
143.78;42.89;-4.46;-0.7801
106.50;10.74;-10.66;1.0603
95.33;5.46;-20.86;1.3338
111.60;66.48;-22.93;-0.3860
79.74;92.57;-17.77;-0.5161
71.42;130.33;-35.61;-0.4247
67.43;16.62;-9.41;-0.0881
96.07;29.50;-7.16;0.9633
30.23;79.47;-36.64;-0.8109
133.21;54.62;-4.86;-0.5975
121.76;72.38;-7.56;0.5226
52.43;138.62;-28.78;0.4492
86.79;81.73;-4.55;-0.8101
21.15;62.27;-43.98;1.4812
145.85;148.42;-48.60;0.2918
135.43;9.78;-32.61;-0.6914
138.28;139.82;-21.73;-1.3937
49.82;75.25;-32.43;-1.3551
25.37;75.56;-2.90;0.8026
31.77;138.29;-37.26;1.3935
13.50;76.10;-35.94;0.5088
18.02;65.76;-18.26;0.6050
10.70;40.87;-49.81;0.0849
148.47;98.82;-13.62;0.5984
11.11;85.45;-31.13;0.0704
19.88;32.15;-1.11;-0.2251
124.09;106.41;-15.43;-1.2164
87.04;96.61;-47.39;0.1217
116.16;59.60;-45.37;1.0882
94.64;0.66;-45.59;0.2163
132.33;66.99;-2.37;0.5055
95.77;0.91;-15.80;-0.7029
78.32;11.25;-28.62;-0.5574
106.91;64.59;-39.98;-0.4788
67.11;12.29;-6.32;1.2340
51.91;41.35;-39.92;-0.2626
70.15;98.32;-14.67;-0.0021
25.46;46.29;-11.83;-0.4388
119.49;149.65;-35.27;-2.9637
39.11;137.45;-24.75;-1.6463
23.03;87.80;-38.85;-1.2089
36.95;145.04;-31.05;-0.7242
126.31;130.20;-1.74;-0.6248
49.53;47.83;-15.34;0.5335
102.91;112.44;-7.67;-0.8443
128.46;20.52;-22.97;-0.8948
11.66;102.68;-38.05;-0.4171
114.75;73.66;-14.36;0.1584
46.15;2.52;-24.97;0.5323
32.49;41.13;-41.16;-0.9450
103.34;143.31;-29.38;0.2797
136.47;47.37;-18.26;0.7998
44.25;27.22;-13.23;-0.0283
85.33;28.13;-37.84;-1.2202
43.48;71.88;-6.20;-0.8305
83.14;126.40;-31.02;-1.5819
93.28;113.70;-36.44;-0.1953
91.55;65.53;-40.24;-0.5455
93.53;31.31;-9.79;0.9011
20.26;6.91;-32.29;-0.4006
104.03;69.39;-25.83;1.0481
101.21;122.22;-38.86;-0.6356
102.39;109.45;-15.70;-0.1946
11.11;61.29;-10.95;0.0004
67.03;89.21;-33.03;0.5292
61.36;65.44;-2.75;0.3828
13.01;86.85;-48.47;0.7733
33.36;77.63;-43.35;1.2469
66.14;102.14;-20.56;-1.3745
111.44;76.16;-14.93;-0.1035
35.56;141.09;-37.47;1.1056
124.46;64.20;-22.30;0.9018
81.87;2.39;-34.08;1.0355
114.06;35.46;-22.30;1.4744
70.88;75.09;-17.03;1.5534
74.88;81.09;-1.36;0.8058
92.96;82.86;-27.22;0.8939
139.20;107.18;-17.59;-0.0989
73.77;41.20;-21.10;-1.6060
79.30;99.74;-34.12;0.4866
90.30;105.60;-37.35;-0.5560
110.63;61.69;-0.61;-0.5409
10.78;60.33;-39.66;1.6497
77.35;26.84;-10.49;-1.3904
72.24;62.10;-42.67;-0.2867
138.25;118.02;-9.78;0.7445
74.03;136.35;-40.71;0.8410
70.25;89.04;-1.64;-0.5924
144.33;44.91;-15.70;-0.1229
67.59;102.34;-45.49;0.8405
27.13;111.02;-15.34;0.1201
32.54;49.83;-19.82;-0.3365
14.28;123.98;-33.12;1.2715
0.09;11.05;-36.96;0.1311
64.79;1.61;-14.06;-0.2152
115.39;18.45;-12.93;-1.0784
110.02;23.40;-33.64;2.0508
4.82;131.84;-6.19;0.5052
85.50;63.75;-36.56;0.6082
23.14;41.24;-46.51;0.6423
141.16;64.36;-20.01;2.7726
25.10;59.23;-44.65;1.3087
94.00;45.22;-36.17;0.4182
48.94;20.68;-24.64;-1.3273
96.23;98.39;-35.68;1.3072
61.84;20.49;-39.25;-0.9005
113.95;116.31;-14.84;0.8503
34.60;30.25;-22.65;-1.4228
135.87;109.71;-8.01;1.4886
75.03;120.84;-20.94;-1.5617
113.41;18.80;-25.83;0.1581
127.46;13.01;-36.94;0.2697
149.82;142.44;-10.40;0.6750
33.59;69.46;-40.16;1.3854
43.03;94.54;-37.89;-0.1682
37.56;3.49;-7.92;-0.0398
39.43;41.81;-12.94;-1.7513
87.37;75.81;-19.36;-0.8515
149.03;132.93;-48.05;0.8143
148.54;40.72;-43.64;-1.5599
79.02;116.28;-25.00;-1.2247
95.85;99.33;-12.68;0.0544
129.00;17.29;-26.79;1.2082
139.94;44.01;-49.14;-0.6810
30.58;35.68;-40.79;0.2298
79.28;66.38;-20.56;-0.0113
124.93;95.30;-15.29;-0.1729
45.48;65.01;-48.33;-0.6593
65.97;36.68;-47.83;0.7640
147.84;104.38;-36.93;0.7885
147.76;87.67;-45.82;-1.5816
135.92;77.90;-22.90;-0.3086
119.77;83.16;-43.81;1.8137
40.37;33.29;-17.59;-1.3987
48.13;102.06;-11.14;-0.0719
82.09;58.13;-1.47;1.8508
84.12;54.52;-2.58;0.5571
75.83;22.46;-36.33;0.1104
95.50;89.53;-48.53;0.4739
61.25;90.40;-33.53;-0.6220
112.38;51.05;-14.58;0.3022
50.03;128.98;-47.01;0.6351
49.60;126.82;-32.01;-0.5786
19.08;16.36;-35.10;0.2350
28.31;104.26;-39.03;0.4523
127.58;59.08;-14.69;0.9931
66.94;149.96;-17.05;-0.0348
34.18;33.75;-23.23;-0.8843
113.90;42.08;-4.46;2.3304
83.10;66.32;-44.84;-0.0404
3.17;40.31;-42.52;1.3418
47.45;103.80;-30.83;-1.0559
26.55;72.14;-17.21;0.9194
98.38;33.13;-20.80;-0.6515
41.25;75.96;-46.30;0.7196
9.74;133.32;-2.08;-0.3589
8.24;118.86;-34.75;0.0023
87.26;74.82;-32.05;1.3218
3.26;43.27;-18.82;-0.9871
127.32;26.98;-2.74;-0.1816
23.31;131.76;-16.87;0.2434
90.98;106.53;-2.26;0.8469
66.70;85.82;-40.62;0.5491
66.43;131.92;-19.06;-1.0397
10.77;18.25;-8.56;0.1033
120.41;102.37;-24.55;1.7198
133.96;32.51;-31.89;1.4937
1.65;18.09;-0.76;-0.0531
26.79;69.84;-42.95;-0.1822
135.59;58.11;-29.45;0.1804
82.42;141.18;-6.33;-0.5848
22.51;48.60;-4.98;0.7370
30.42;122.24;-0.98;0.1587
99.00;112.32;-5.76;-2.2608
108.72;100.19;-47.45;-0.7413
89.91;138.06;-3.51;-0.2148
142.97;61.19;-28.59;0.3904
74.11;58.45;-17.42;-0.4993
45.04;24.14;-30.29;-1.4234
71.58;41.36;-9.32;1.2168
53.95;131.97;-21.20;0.3927
33.66;71.16;-7.72;-0.5208
6.89;51.20;-40.31;1.0093
52.83;32.42;-40.75;1.6413
106.71;72.74;-27.98;0.4309
2.77;107.50;-49.76;-1.4505
65.88;43.00;-15.36;0.1036
96.60;113.66;-35.20;0.2210
91.56;94.47;-22.14;1.8939
116.50;118.13;-46.50;-0.0041
121.58;37.64;-41.47;-0.4883
106.76;94.65;-18.86;0.1842
15.42;23.06;-34.72;-0.5831
71.25;54.57;-39.26;1.8371
90.51;108.65;-38.56;0.1285
36.83;94.75;-39.26;-0.1003
6.38;28.18;-18.86;-1.2696
33.54;128.75;-41.62;-0.2920
68.23;8.00;-31.86;-3.0053
62.09;89.28;-15.61;-1.2107
26.50;147.57;-24.32;1.9553
123.66;79.73;-20.14;0.8844
138.85;120.10;-37.45;-0.4492
30.20;89.28;-3.36;-0.9649
139.44;117.46;-29.31;-1.5021
2.68;98.34;-35.65;-1.0802
138.74;103.67;-4.78;0.1555
142.79;34.17;-17.24;-1.1544
1.81;111.27;-19.30;0.3910
114.45;35.69;-5.66;1.3176
145.53;147.10;-47.07;0.4670
135.89;34.17;-8.12;-0.1911
145.61;35.50;-16.11;-0.9729
82.55;128.80;-32.00;-1.3900
11.72;36.45;-37.18;-0.5068
127.47;54.14;-44.76;-1.0317
92.07;107.20;-2.95;1.0103
92.21;23.81;-42.90;-0.0444
62.59;23.86;-37.03;-1.8556
85.78;72.95;-15.44;-0.3411
23.04;36.55;-14.49;-1.4145
110.97;35.35;-41.96;1.9697
11.25;1.39;-9.29;-1.5010
109.47;55.57;-24.49;1.2266
127.35;47.74;-7.58;0.8731
70.87;4.67;-45.64;-1.3537
76.47;93.18;-47.86;0.6011
46.83;94.00;-18.15;1.1519
145.42;10.62;-42.50;-1.3764
109.97;47.56;-23.75;1.0546
55.35;130.92;-49.29;-0.7459
26.22;87.33;-11.00;1.0708
32.94;61.80;-5.02;-0.4416
69.59;69.77;-8.06;-0.1322
141.39;31.24;-2.08;1.2338
110.12;121.78;-4.85;-0.1590
32.29;137.10;-27.80;-1.1477
128.93;136.60;-30.08;0.3400
56.73;33.59;-5.19;0.3757
127.76;46.61;-3.65;1.7341
36.25;24.09;-1.36;0.2611
92.80;46.08;-11.58;-0.4176
139.00;49.92;-39.90;-1.1273
38.68;94.97;-2.75;-1.4541
103.94;28.45;-2.64;-0.2600
148.10;137.91;-16.69;0.1572
22.59;15.46;-7.14;0.2122
13.26;1.03;-21.94;-1.5595
101.13;128.24;-2.79;-0.9568
50.96;105.57;-45.30;1.1537
10.69;53.30;-6.80;-1.2901
71.30;89.32;-47.22;0.8694
113.07;33.53;-33.04;-0.7062
42.77;25.26;-43.23;0.2904
50.26;70.67;-26.04;0.7465
126.85;52.98;-38.39;-0.4446
78.01;92.28;-2.40;-0.6021
126.41;32.72;-22.03;0.4881
66.96;99.44;-5.11;-0.4534
142.95;115.03;-36.10;-0.5787
97.62;25.00;-48.70;-0.3322
17.38;6.58;-11.22;1.2000
132.76;65.94;-14.88;1.5066
73.39;116.10;-22.73;-1.1752
21.25;97.62;-9.23;0.2090
22.90;105.28;-8.00;0.0269
103.13;60.43;-20.60;0.9057
7.11;35.24;-1.70;-0.6859
42.99;79.77;-14.01;0.7126
20.97;30.65;-16.16;-1.7403
66.16;108.93;-31.93;-0.8605
62.15;29.54;-49.89;0.3877
78.28;43.69;-37.95;-0.4338
41.95;75.98;-11.80;0.4223
4.81;73.01;-14.51;-0.2080
92.16;90.13;-33.45;-0.8028
56.06;65.62;-18.72;0.3956
97.70;137.92;-40.24;-1.7098
16.30;125.99;-36.82;-0.1695
2.07;131.87;-2.63;-0.1590
37.24;94.43;-29.34;0.8281
68.48;95.25;-37.75;2.4172
59.11;91.38;-25.64;-2.0164
121.55;65.23;-30.65;-1.7466
56.68;48.32;-13.52;-0.6421
79.57;88.80;-1.89;0.7804
89.03;3.83;-20.41;-0.2475
3.27;1.12;-20.44;0.0500
77.27;127.75;-31.76;0.7778
51.72;6.96;-21.77;-0.3259
63.19;78.72;-34.03;1.4747
15.04;92.25;-49.95;-0.2346
117.42;29.73;-6.70;0.2471
141.36;134.36;-28.53;-1.5822
3.34;28.51;-25.40;-0.4575
90.21;132.68;-45.82;-0.5335
114.58;114.45;-8.14;-1.1865
42.72;36.11;-41.48;-0.3549
118.13;22.61;-29.47;0.6364
94.85;47.43;-7.99;-0.0757
139.37;59.69;-27.11;-0.3530
147.15;36.87;-3.44;-1.0443
6.35;149.83;-39.53;-0.6605
66.74;34.45;-14.24;0.3293
82.05;124.60;-1.10;-0.6742
22.01;23.87;-22.52;-1.1233
50.44;147.04;-15.39;-0.8605
148.15;33.83;-30.34;0.0405
2.43;63.25;-12.43;0.5187
67.88;83.78;-4.56;-0.2883
126.40;18.04;-14.85;-1.4017
48.59;122.52;-3.20;0.0305
71.97;41.20;-20.57;-0.3447
146.71;82.39;-21.14;-0.4972
71.23;82.45;-34.77;0.9055
19.64;90.40;-14.52;0.2372
7.76;8.32;-5.90;2.5469
141.81;25.29;-17.68;-1.0567
39.87;24.18;-38.35;0.6557
75.61;45.31;-22.79;-0.4083
13.61;21.74;-12.20;-0.5674
63.55;138.29;-3.03;-0.4206
139.52;76.94;-42.17;0.8889
75.36;93.54;-43.63;0.8210
145.67;53.62;-29.35;-0.2719
38.83;41.44;-43.72;-0.7713
75.68;75.48;-0.98;0.4341
128.93;44.15;-28.78;0.1778
67.24;51.55;-23.32;-0.6040
41.92;67.91;-38.65;0.1767
128.32;75.86;-27.54;-0.0213
58.48;147.65;-0.77;0.9268
79.61;33.50;-25.57;-0.6619
146.48;73.20;-49.56;0.9683
27.97;22.43;-37.87;-3.6454
45.21;52.50;-1.08;0.3717
4.66;107.60;-0.55;-1.4657
58.78;26.17;-39.48;-0.9868
30.03;87.20;-19.24;-0.2865
102.01;62.51;-46.15;-0.0495
27.20;7.74;-21.13;0.0548
101.22;139.96;-43.70;-1.9902
39.52;62.04;-9.07;-1.5048
53.28;117.59;-3.02;1.6194
52.33;62.45;-41.35;1.4188
107.51;140.60;-26.86;0.5444
69.98;43.57;-44.90;1.6542
54.19;61.83;-33.04;0.0618
127.89;113.83;-46.75;0.5157
85.79;51.55;-36.77;1.1279
32.07;54.65;-0.49;-1.5210
135.01;149.22;-47.77;-0.5301
51.40;83.34;-7.05;0.3538
5.85;103.41;-46.13;-0.7049
74.19;96.52;-23.55;-2.5330
18.59;124.19;-27.39;-0.6573
35.77;129.27;-3.42;1.4545
112.07;84.49;-40.05;-0.1650
19.61;44.18;-41.02;1.7891
121.04;3.42;-12.56;0.0523
140.54;92.16;-13.71;1.1748
90.98;123.82;-15.04;-0.1925
106.55;67.58;-48.69;1.5110
107.04;24.71;-37.00;0.6189
148.92;43.21;-8.01;0.1526
51.23;76.50;-19.96;-0.4811
24.43;125.50;-19.89;-0.9397
77.88;25.76;-35.20;0.2131
79.99;91.82;-36.99;0.9851
26.69;113.01;-2.67;-0.8941
91.97;140.41;-13.61;-1.8253
2.12;17.51;-43.66;0.1063
139.15;138.96;-3.11;-1.0687
39.69;90.22;-20.88;1.5070
5.93;115.01;-33.33;-0.8132
16.24;8.07;-30.14;-0.3920
36.04;75.92;-13.73;-0.3623
41.09;93.39;-31.19;-0.4444
4.92;46.03;-21.06;-0.0953
41.90;64.75;-14.48;1.7290
28.94;83.14;-40.23;0.9299
56.79;82.88;-2.79;0.0778
57.78;6.28;-32.19;-1.4454
50.85;65.92;-29.03;-0.7821
49.19;32.07;-15.07;0.4759
13.46;137.50;-19.56;-0.0359
3.78;146.49;-27.99;0.5721
30.32;44.95;-17.51;-0.5588
113.50;26.28;-4.86;1.1637
148.62;32.93;-9.99;-0.4751
139.28;71.66;-8.79;0.9954
75.63;131.18;-37.08;0.9002
79.77;75.01;-29.03;1.4116
47.19;8.31;-22.31;0.1525
116.09;5.98;-47.79;-0.7916
114.71;34.11;-11.51;0.4876
126.64;126.42;-33.83;-0.8432
134.33;93.22;-35.87;1.6982
65.15;84.44;-37.04;1.0474
115.03;47.85;-35.83;0.0211
120.96;139.41;-33.10;-2.0723
46.27;49.68;-19.76;0.6921
139.39;125.24;-20.82;-0.4559
14.15;134.39;-37.21;-0.1336
149.14;72.50;-39.68;0.0301
115.51;134.14;-8.68;0.1108
13.99;41.52;-45.36;3.5187
98.43;98.77;-24.36;-0.0768
5.13;13.19;-23.97;0.9500
115.53;71.09;-21.29;-0.8352
119.88;32.60;-5.72;-0.2795
90.36;9.41;-18.80;-1.0632
128.53;0.56;-1.32;1.0771
14.68;48.71;-6.43;-0.0403
41.39;88.43;-39.26;-0.0437
62.13;68.28;-37.94;-0.6546
6.37;45.27;-32.76;-0.2673
67.23;148.68;-30.42;1.6116
39.78;140.93;-22.35;-0.3563
58.91;18.85;-38.37;-0.2697
63.77;62.27;-38.88;-0.0174
131.91;97.33;-30.93;0.3007
40.55;110.02;-16.40;0.4993
134.06;54.96;-15.59;0.9108
63.90;111.94;-1.19;0.8823
49.17;18.62;-39.88;-0.3929
75.38;49.77;-30.36;-0.7827
62.66;107.46;-1.77;-0.5643
38.61;93.85;-15.50;0.4899
75.40;125.58;-20.39;-1.4702
22.77;7.03;-23.02;-0.0679
52.79;26.16;-46.22;2.2265
84.87;7.27;-5.33;1.1058
62.01;28.82;-18.72;-0.8690
123.59;0.64;-21.42;-1.3499
38.51;75.63;-23.02;0.1386
145.47;79.25;-30.40;0.6789
117.71;98.68;-37.27;-1.0289
145.14;57.74;-12.23;-0.2138
125.72;0.48;-24.52;0.4472
21.32;101.08;-48.30;1.4387
78.97;8.14;-30.05;0.6514
25.50;129.93;-3.57;0.6775
122.73;3.40;-31.31;1.4149
87.62;79.57;-29.34;1.4708
39.52;134.24;-18.80;-2.0550
139.44;85.87;-9.92;0.3091
17.28;91.26;-16.58;0.3990
84.58;102.24;-7.50;0.3151
108.16;18.36;-44.30;1.0101
8.83;101.24;-3.77;-1.3191
89.68;132.05;-4.80;-0.8911
122.39;146.13;-24.04;0.6071
10.13;66.46;-18.76;1.2818
76.84;51.68;-39.36;1.0378
38.78;113.00;-27.60;-0.3310
99.44;81.43;-39.86;-0.8626
17.80;38.60;-48.90;1.2147
140.56;25.82;-0.95;1.7650
134.21;25.53;-37.04;-1.8297
27.90;68.88;-20.34;0.5586
48.49;25.52;-34.99;-0.1004
88.15;2.96;-31.47;1.5715
107.71;7.81;-30.11;1.2847
66.40;139.48;-33.25;2.2746
23.44;10.94;-18.13;-0.9707
15.62;10.98;-1.95;1.5165
149.96;67.68;-28.57;0.2421
68.30;36.77;-1.33;0.2950
130.88;144.40;-16.61;0.2288
72.36;136.65;-19.64;-0.3013
138.35;60.71;-38.14;-0.3452
13.16;67.31;-46.85;-1.2178
17.10;56.27;-7.40;-0.8730
139.44;5.68;-21.30;-1.0442
142.12;43.93;-29.28;-0.2772
47.21;18.40;-9.40;-0.7682
53.27;15.36;-34.47;0.1168
67.87;84.13;-10.82;0.4761
62.42;14.81;-33.60;-1.0476
28.51;15.44;-3.96;-0.7923
134.76;72.08;-36.60;0.3178
38.00;66.34;-43.12;1.4775
105.79;20.65;-15.10;0.5284
10.07;0.67;-41.86;-0.0222
5.81;28.95;-2.53;0.9542
98.06;35.38;-17.22;0.1530
50.85;120.04;-38.46;1.5517
98.32;137.32;-39.56;-1.5148
14.10;60.89;-3.81;-0.5295
142.48;60.75;-19.61;3.0977
112.28;106.87;-5.31;0.3065
131.44;94.04;-44.49;-0.1990
20.47;27.62;-3.73;1.8295
48.02;16.15;-24.00;-1.0734
55.25;65.64;-16.58;0.2668
80.58;84.72;-31.36;1.1959
44.53;20.81;-47.04;0.5973
9.09;43.99;-2.10;-0.1209
55.33;45.89;-0.27;-0.4162
38.18;39.19;-31.77;0.4100
57.89;69.11;-2.81;-0.4365
29.54;97.96;-41.61;1.1264
39.28;76.41;-42.27;0.7359
94.04;30.22;-46.34;-1.2120
58.22;15.44;-30.44;-0.7027
51.81;123.28;-47.38;-0.1567
80.09;71.90;-30.27;0.3043
115.78;9.32;-43.08;-0.4034
56.83;38.72;-13.47;0.5190
88.13;120.61;-8.33;-1.5475
144.93;112.76;-15.61;-0.6405
78.30;131.37;-39.98;0.1854
136.47;90.31;-11.66;0.4914
119.05;63.44;-37.52;-0.8950
8.81;64.00;-12.03;0.2973
64.36;29.10;-21.63;0.0593
104.75;97.62;-31.66;-0.5519
